,,,,,,,,,,,,,,,,,,,,,,
SamplingDate,SO2_6AM_10AM,SO2_10AM_2PM,SO2_2PM_6PM,SO2_6PM_10PM,SO2_10PM_2AM,SO2_2AM_6AM,NO2_6AM_10AM,NO2_10AM_2PM,NO2_2PM_6PM,NO2_6PM_10PM,NO2_10PM_2AM,NO2_2AM_6AM,RSPM_6AM_2PM,RSPM_2PM_10PM,RSPM_10PM_6AM,SPM_6AM_2PM,SPM_2PM_10PM,SPM_10PM_6AM,RSPM,SO2,SPM,NO2
10/9/2006,7.5,9.1,10.8,13.3,10.8,8.3,28,39.2,41.4,32.5,25.7,20.1,28,23,10,58,37,18,20.33333333,9.96666667,37.66666667,31.15
10/12/2006,7.5,10.8,11.6,10,9.1,8.3,32.5,43.6,34.7,38,29.1,17.9,41,59,43,77,104,49,47.66666667,9.55,76.66666667,32.63333333
16/10/2006,7.5,8.3,17.3,12.5,9.1,7.5,33.6,41.4,43,32.5,33.6,26.9,48,48,35,74,57,79,43.66666667,10.36666667,70,35.16666667
19/10/2006,8.3,10.8,12.5,14.1,10.8,8.3,31.3,34.7,41.4,36.9,29.1,21.3,37,36,56,61,76,93,43,10.8,76.66666667,32.45
23/10/2006,8.3,10.8,15,10,,,30.2,38,28.2,25.7,,,38,23,,59,56,,30.5,11.025,57.5,30.525
26/10/2006,8.3,12.5,15,18.1,10.8,8.3,30.2,36.9,39.2,30.7,21.3,17.9,27,36,45,41,51,65,36,12.16666667,52.33333333,29.36666667
30/10/2006,7.5,11.6,14.1,,,,28,35,39,,,,67,56,,81,78,,61.5,,79.5,
2/11/2006,,,,,,,,,,,,,,,,,,,,,,
6/11/2006,8.3,11.8,17,17.5,12.9,9,26.9,35.4,28.2,29.1,25.3,22.8,66,84,33,100,143,97,61,12.75,113.33333333,27.95
9/11/2006,,8.3,10.8,12.5,7.5,,,40.3,38,44.8,24.6,,54,79,106,62,174,114,79.66666667,9.775,116.66666667,36.925
13/11/2006,6.7,8.3,10.8,14.1,11.6,8.3,31.3,33.6,26.9,41.4,30.2,26.9,48,42,37,88,87,68,42.33333333,9.96666667,81,31.71666667
16/11/2006,4,12.5,19.1,15,10.8,4,25.9,32.5,40.3,28,24.6,28,30,51,46,78,99,97,42.33333333,10.9,91.33333333,29.88333333
20/11/2006,,,8.9,9.9,,,,,26.9,30.2,,,,48,,,87,,,,,
23/11/2006,8.3,4,15.2,4,,,33.6,28.3,30.7,30.4,,,66,66,,121,76,,66,7.875,98.5,30.75
27/11/2006,4,10.8,22.2,7.5,8.3,6.7,28,32.4,47.7,33.6,32.4,24.6,31,58,40,91,85,99,43,9.91666667,91.66666667,33.11666667
30/11/2006,4,4,9.1,12.5,10,13.3,25.7,38,41.4,28,23.5,26.9,69,59,66,84,164,70,64.66666667,8.81666667,106,30.58333333
4/12/2006,5,7.5,9.1,11.6,7.5,6.7,20.1,29.1,22.4,54.8,31.3,21.5,77,65,45,162,186,83,62.33333333,7.9,143.66666667,29.86666667
7/12/2006,7.5,9.1,10.8,12.5,9.1,7.5,26.9,15.7,78.3,56,40.3,34.7,70,59,66,185,139,115,65,9.41666667,146.33333333,41.98333333
11/12/2006,8.3,11.8,12.5,11.6,9.1,7.5,41.4,30.5,35.8,44.8,61.5,40.3,57,32,42,116,73,56,43.66666667,10.13333333,81.66666667,42.38333333
14/12/2006,7.5,11,4.2,4,4,4,28,37.6,15.7,26.9,44.8,54.8,57,92,80,141,162,131,76.33333333,5.78333333,144.66666667,34.63333333
18/12/2006,4,6.7,13.3,5.8,10.8,4,34.7,26.9,48.1,47,40.3,33.6,61,68,103,152,155,218,77.33333333,7.43333333,175,38.43333333
21/12/2006,4,4,4,4,,,31.1,25.5,39.6,36.6,,,82,46,,311,126,,64,4,218.5,33.2
28/12/2006,7.5,9.1,12.5,10.8,,,32.5,87.3,29.1,44.8,,,58,62,,168,202,,60,9.975,185,48.425
10/8/2006,7.5,9.1,12.7,14.1,9.1,7.5,9,9,9.1,12.7,14.1,9.1,25.2,6.2,5.7,112,37.2,18.4,12.367,10,55.867,10.5
14/08/2006,,18.8,16.6,20,15,7.5,9,9,18.8,16.6,20,15,,17.2,21.7,,29.9,35.1,19.45,15.58,32.5,14.733
17/08/2006,7.5,9.1,11.6,14.1,12.5,9.1,9,9,9.1,11.6,14.1,12.5,17.4,23.4,17.4,64.8,56.6,21,19.4,10.65,47.467,10.883
21/08/2006,6.7,8.3,10.8,13.3,9.1,6.7,9,9,9,10.8,13.3,9.1,24,25.3,23.1,37.7,30.4,37,24.133,9.15,35.033,10.033
24/08/2006,7.8,,,11.3,7.5,6.7,9,9,9,9,11.3,9,,,7.6,,,13,,8.325,,9.383
28/08/2006,,7.5,9.1,10.8,7.5,6.7,9,9,9,9.1,10.8,9,,27.4,13.2,,69.4,16.7,20.3,8.32,43.05,9.317
31/08/2006,6.7,9.1,10.8,7.5,8.3,6.7,9,9,9.1,10.8,9,9,22.4,44.6,11.8,41.8,47.6,20.1,26.267,8.183,36.5,9.317
24/04/2006,4,9.1,19.9,4,4,17.4,9,9,9.1,19.9,9,9,53.5,21.7,33,57,46.3,39.8,36.067,9.733,47.7,10.833
14/05/2007,,,5.8,7.5,8.3,2,,,31.3,33.6,39.2,34.7,,31,22,,52,40,26.5,5.9,46,34.7
17/05/2007,2,2,16.6,13.3,6.7,2,20.1,25.7,47,41.4,32.5,19,46,47,22,63,51,36,38.3333,7.1,50,30.95
21/05/2007,6.7,22.8,12.5,5.8,2,7.5,21.3,71.6,49.2,69.4,26.9,17.9,20,28,13,59,36,30,20.3333,9.55,41.6666,42.7166
24/05/2007,8.9,,,18.3,14.1,2,47.7,,,42.5,19,16.8,,,25,,,32,,10.825,,31.5
28/05/2007,2,2,14.1,6.7,12.5,2,22.4,16.8,48.1,34.7,54.8,31.3,5,12,20,16,31,32,12.3333,6.55,26.3333,34.6833
31/05/2007,2,2,11.2,13.3,11.6,2,21.3,35.8,36.9,30.2,20.1,14.5,13,7,6,27,16,18,8.6666,7.0166,20.3333,26.4666
18/06/2007,4,5.8,4.2,8.3,4,4,23.5,34.7,32.5,28,21.3,17.9,16,20,17,70,59,24,17.6666,5.05,51,26.3166
21/06/2007,4,7.5,6.2,4.2,4,4,21.3,25.7,32.2,20.1,17.9,15.7,34,27,18,72,39,28,26.3333,4.9833,46.3333,22.15
25/06/2007,4,4,7.5,5.4,4,4,20.1,30.2,32.5,29,17.9,15.7,24,30,25,63,33,31,26.3333,4.8166,42.3333,24.2333
9/2/2009,4,4.2,4,4,18.3,4,52.2,47,28,19,51.5,41.4,78,88,55,92,184,177,73.6666,6.4166,151,39.85
12/2/2009,,4,4,4,4,4,,30.2,23.5,29.1,33.6,28,86,73,54,111,120,78,71,4,103,28.88
23/10/2008,,8,9.1,4,4,4,,28.6,33.6,21.3,28,25.3,22,9,10,56,23,20,13.6666,5.82,33,27.36
30/10/2008,,4,4,4,4,4,,28,19,63.8,22.4,52.6,75,50,46,150,102,90,57,4,114,37.16
,,,,,,,,,,,,,,,,,,,,,,
4/6/2009,20.2,6.9,15.3,9.7,,,18,21.3,14.5,24.6,,,13,21,,40,48,,17,13.025,44,19.6
,,,,,,,,,,,,,,,,,,,,,,
11/6/2009,4,,4,4,4,4,19,,15.7,13.4,14.5,12.3,20,19,20,43,34,32,19.6666,4,36.3333,14.98
,,,,,,,,,,,,,,,,,,,,,,
18/06/2009,23.4,,,10,20.8,4,22.7,,,26.8,17.1,17.1,,17,20,,42,25,18.5,14.55,33.5,20.925
,,,,,,,,,,,,,,,,,,,,,,
25/06/2009,4,,4.7,4,4,4,20.4,,18.2,19.3,21.4,16,79,38,12,533,156,19,43,4.14,236,19.06
,,,,,,,,,,,,,,,,,,,,,,
18/08/2008,4,,4,4,4,10.8,22.8,,35,19,17.9,14.5,65,55,34,82,60,45,51.3333,5.36,62.3333,21.84
21/08/2008,4,4,6.7,4,4,4,21.8,26.9,26.9,28,21.3,14.5,20,21,15,70,55,20,18.6666,4.45,48.3333,23.2333
25/08/2008,4,,7.5,4,4,4,23.5,,20.1,21.8,23,17.5,44,26,23,95,42,34,31,4.7,57,21.18
28/08/2008,4,,7.6,11.1,4,4,32.8,,39.6,29.8,58,35.4,54,47,7,68,58,26,36,6.14,50.6666,39.12
9/4/2009,8.8,4,,4.2,4,4,34.7,140.3,,44.8,32.5,30.2,46,69,37,131,177,40,50.6666,5,116,56.5
,,,,,,,,,,,,,,,,,,,,,,
16/04/2009,4,5.6,,5.1,4,4,22.4,21.3,,24.6,23.5,22.4,49,38,24,74,83,42,37,4.54,66.3333,22.84
,,,,,,,,,,,,,,,,,,,,,,
23/04/2009,6.5,6,,4,4,4,11.2,13.4,,22.4,13.4,12.3,34,58,32,36,77,40,41.3333,4.9,51,14.54
,,,,,,,,,,,,,,,,,,,,,,
30/04/2009,5.6,7.9,,6.5,5.6,5.6,16.8,12.3,,15.7,13.4,13.4,37,54,16,82,105,31,35.6666,6.24,72.6666,14.32
2/2/2009,,6.7,8.3,4,4,4,,21.3,26.9,33.6,28,32.5,103,77,81,218,196,127,87,5.4,180.3333,28.46
5/2/2009,,4,4,4,4,4,,40.3,33.6,50.4,44.8,31.3,115,102,60,248,137,115,92.3333,4,166.6666,40.08
16/02/2009,,6.7,8.3,4,4,4,,30.2,34.7,26.9,16.8,19,88,86,52,201,207,68,75.3333,5.4,158.6666,25.52
19/02/2009,,5.8,4,4,4,4,,23.5,31.3,21.3,17.9,16.8,105,161,62,323,338,88,109.3333,4.36,249.6666,22.16
23/02/2009,,8.3,6.7,4,4,4,,24.6,34.7,30.2,43.6,34.7,,61,50,,160,90,55.5,5.4,125,33.56
26/02/2009,,4,8.3,7.5,4,4,,26.9,22.4,29.1,29.1,21.3,56,69,58,99,105,130,61,5.56,111.3333,25.76
2/4/2009,4,9.1,,6.7,4,4,52.6,44.8,,34.7,23.5,28,49,50,60,135,182,100,53,5.56,139,36.72
,,,,,,,,,,,,,,,,,,,,,,
1/12/2008,,4,6.7,24,4.2,4,,65,33,52.6,31.3,33.6,15,61,33,33,83,48,36.3333,8.58,54.6666,43.1
8/12/2008,4,4.2,15,21,5,4,43.6,47,50.4,69.4,67,37,79,73,88,126,86,99,80,8.8666,103.6666,52.4
11/12/2008,,5.8,10.8,4,15.8,4.2,,40.3,33.6,42.5,79.5,86.2,83,84,144,153,115,181,103.6666,8.12,149.6666,56.42
15/12/2008,,4.2,9.9,4,4.9,4,,60.4,51.5,40.3,30.2,42.5,,104,67,,122,92,85.5,5.4,107,44.98
18/12/2008,4,,,,6.9,4.2,63,,,,47.9,40.3,,,75,,,96,,,,
22/12/2008,4,10.2,,7.6,4,4,29.1,23.4,,25.6,20.1,17.9,66,,99,141,,108,82.5,5.96,124.5,23.22
29/12/2008,9.3,4.2,4,4,4,8.3,34,35,34.7,47.3,21.3,43.6,113,102,67,221,264,76,94,5.6333,187,35.9833
2/3/2009,4,4,,,4,4,34,39,,,31,27,99,,105,156,,203,102,4,179.5,32.75
5/3/2009,4,4,,6.7,4,4,28,21.3,,30.2,17.9,14.5,197,54,49,286,144,55,100,4.54,161.6666,22.38
9/3/2009,4,4,4,4,4,4,59,94,49,47,46,42,80,56,27,154,172,37,54.3333,4,121,56.1666
12/3/2009,4,4,4,4,4,,42,47,65,51,44,,32,54,,79,114,,43,4,96.5,49.8
16/03/2009,4,4,,,,,70,49,,,,,74,,,101,,,,,,
19/03/2009,4,4,,4,4,4,13,11,,11,20,22,47,68,68,92,96,97,61,4,95,15.4
23/03/2009,4,4,4,4,4,4,70,72,72,52,38,59,29,74,51,93,151,76,51.3333,4,106.6666,60.5
26/03/2009,4,6.7,4,4,4,8.3,35,45,52,37,30,30,24,45,33,62,93,49,34,5.1666,68,38.1666
11/9/2008,4,4,5.8,4,4,4,38.6,38,53.7,44.8,23.5,31.3,29,6,21,56,33,25,18.6666,4.3,38,38.3166
18/09/2008,,4,4.9,9.5,6,4,,52.6,40.3,70.3,78.1,31.3,15,6,18,96,37,30,13,5.68,54.3333,54.52
22/09/2008,7.3,,4,10,4,4,46.4,,30,41.4,29.1,16.8,23,12,22,74,23,27,19,5.86,41.3333,32.74
25/09/2008,4,,13.3,4.2,14.1,4,32.5,,64.2,45.9,60.4,19.2,43,13,5,128,37,8,20.3333,7.92,57.6666,44.44
29/09/2008,4.9,,13.7,6.7,4,4,18,,47.6,50.4,53.7,44.8,36,17,30,125,20,36,27.6666,6.66,60.3333,42.9
4/5/2009,6.9,6.9,4.6,7.9,6.9,8.8,47,13.4,20.1,20.1,17.9,12.3,37,42,37,67,120,53,38.6666,7,80,21.8
7/5/2009,9.3,4,4,5.6,4,4,14.5,13.4,13.4,13.4,17.9,15.7,47,40,24,72,47,32,37,5.15,50.3333,14.7166
,,,,,,,,,,,,,,,,,,,,,,
14/05/2009,4,4,4,4.6,10.6,4,15.7,12.3,19,16.8,16.8,14.5,27,24,20,48,38,48,23.6666,5.2,44.6666,15.85
,,,,,,,,,,,,,,,,,,,,,,
21/05/2009,,,,4,4,4,,,,17.9,20.1,17.9,,,31,,,42,,,,
,,,,,,,,,,,,,,,,,,,,,,
28/05/2009,4,10.2,,8.8,8.3,6.5,16.8,19,,17.9,14.5,13.4,34,21,23,43,73,28,26,7.56,48,16.32
,,,,,,,,,,,,,,,,,,,,,,
6/8/2009,5.2,10.4,4,4,4,5.7,21.4,16.1,20.4,24.6,17.1,30,24,25,12,105,60,19,20.3333,5.55,61.3333,21.6
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
21/08/2009,4,,4,6.1,4,4,17.1,,36.4,34.3,39.6,21.4,50,8,9,67,11,33,22.3333,4.42,37,29.76
,,,,,,,,,,,,,,,,,,,,,,
28/08/2009,4,,4,4.7,4,4,25.7,,36.4,51.4,33.2,31,10,47,29,39,55,40,28.6666,4.14,44.6666,35.54
5/1/2009,,18.3,4.9,4,6.7,4,,43.6,34.7,64.9,58.2,41.4,74,96,80,157,211,83,83.3333,7.58,150.3333,48.56
12/1/2009,4,4,5,10.8,4,4,13.4,9,11.2,20.1,17.9,22.4,41,55,46,170,117,56,47.3333,5.3,114.3333,15.6666
19/01/2009,4,4,5,6.7,8.3,4,73.9,66,43.6,61.5,18.1,,52,22,63,101,107,108,45.6666,5.3333,105.3333,52.62
22/01/2009,18.8,,,4.9,4,4,76.1,,,79.5,54.8,40.3,,,141,,,218,,7.925,,62.675
29/01/2009,,4,4,4,4,4,,30.2,23.5,29.1,20.1,21.3,53,66,47,193,157,126,55.3333,4,158.6666,24.84
9/7/2009,4,5.7,7,4,4,4,21.4,19.3,14,17.1,16,18.2,48,32,51,58,46,89,43.6666,4.7833,64.3333,17.6666
,,,,,,,,,,,,,,,,,,,,,,
16/07/2009,7.5,,4.5,4,4,4,20,19.3,14,17.1,16,21.4,58,48,14,149,67,26,40,4.8,80.6666,17.9666
,,,,,,,,,,,,,,,,,,,,,,
23/07/2009,4.7,,7.1,4,4,4,25.7,,29,21.4,20.4,17.1,22,16,20,95,61,27,19.3333,4.76,61,22.72
,,,,,,,,,,,,,,,,,,,,,,
30/07/2009,4.2,,8,9.9,10.4,7.5,27.9,,22.5,31,26.8,32.1,10,21,40,25,45,55,23.6666,8,41.6666,28.06
3/11/2008,4,4,4,4,4,4,52.1,43.6,47,33.6,51.5,31.3,78,82,33,171,183,48,64.3333,4,134,43.1833
6/11/2008,,4,,4,4,4,,16.8,,29.1,22.4,20.1,49,163,91,124,466,102,101,4,230.6666,22.1
10/11/2008,,4.2,4,9.9,13.3,4,,54.8,53.7,79.5,67.1,23.5,57,41,39,145,51,101,45.6666,7.08,99,55.72
13/11/2008,,4,4.2,5,4,4,,41.5,23.5,39.2,26.9,20.1,57,145,88,112,172,154,96.6666,4.24,146,30.24
17/11/2008,4,4,8.6,4.9,4,4,61.5,45.9,66.5,75,44.8,80.6,117,157,65,181,259,88,113,4.9166,176,62.3833
20/11/2008,,21.3,12.5,5.8,4,4,,63.7,43.6,35.8,41.4,67.1,111,73,53,145,93,64,79,9.52,100.6666,50.32
24/11/2008,6.7,5,4,4,7.5,4,32.5,37,15.7,20.1,38,34.7,45,42,46,48,56,88,44.3333,5.2,64,29.6666
27/11/2008,11.6,9.1,7.5,4,4,4,51.5,41.4,24.6,44.8,22.4,21.3,71,70,96,81,84,119,79,6.7,94.6666,34.3333
2/7/2009,4,5.2,7,4,4,4,22.5,28.9,20.4,17.1,22.5,19.3,27,28,12,37,50,19,22.3333,4.7,35.3333,21.7833
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
11/9/2009,4,,4,,4,4,21.4,,25.7,,20.4,23.6,25,13,21,139,61,38,19.6666,4,79.3333,22.775
,,,,,,,,,,,,,,,,,,,,,,
18/09/2009,4.2,,4.2,4,4.2,6.1,22.5,,20.4,40.7,38.6,17.1,98,36,11,141,62,36,48.3333,4.54,79.6666,27.86
,,,,,,,,,,,,,,,,,,,,,,
25/09/2009,4,,6.1,4,8.5,4,42.9,,35.4,51.4,55.7,32.1,28,35,5,70,41,7,22.6666,5.32,39.3333,43.5
,,,,,,,,,,,,,,,,,,,,,,
6/10/2008,4,,,4,5.8,4,61.5,,,28.3,31.3,19.2,58,23,37,82,232,85,39.3333,4.45,133,35.075
13/10/2008,,4,5.9,10.3,16,4,,29,53.7,79.7,85.9,42.5,92,88,51,101,98,56,77,8.04,85,58.16
16/10/2008,,4,4.2,6.7,,10.8,,54.8,35.8,36.9,,33.6,84,98,60,97,120,68,80.6666,6.425,95,40.275
20/10/2008,,4,4,,,,,22.4,69.4,,,,106,89,,127,94,,97.5,,110.5,
13/10/2005,,,,,,,,,,,,,,,,,,,27.5,7.1,43.7,36.1
17/10/2005,,,,,,,,,,,,,,,,,,,30.1,7.7,53.7,56.3
20/10/2005,,,,,,,,,,,,,,,,,,,27.8,7,42.5,41.7
24/10/2005,,,,,,,,,,,,,,,,,,,42,4,61.7,27.8
27/10/2005,,,,,,,,,,,,,,,,,,,63.1,4.3,86.8,41.9
31/10/2005,,,,,,,,,,,,,,,,,,,38.8,4,72,19
3/11/2005,,,,,,,,,,,,,,,,,,,39.5,7.9,51.1,57.1
7/11/2005,,,,,,,,,,,,,,,,,,,50.1,4,75.9,43.5
10/11/2005,,,,,,,,,,,,,,,,,,,57.9,6.8,93.8,38.3
14/11/2005,,,,,,,,,,,,,,,,,,,84.3,7.9,122.7,44.5
17/11/2005,,,,,,,,,,,,,,,,,,,90.3,8.7,138.9,40
21/11/2005,,,,,,,,,,,,,,,,,,,69.9,6,118,51.5
24/11/2005,,,,,,,,,,,,,,,,,,,,9.3,,38.8
28/11/2005,,,,,,,,,,,,,,,,,,,72.7,5.7,119.5,38.1
1/9/2005,,,,,,,,,,,,,,,,,,,21.6,9.9,47.7,35.8
5/9/2005,,,,,,,,,,,,,,,,,,,20.7,7.2,39.5,36.2
8/9/2005,,,,,,,,,,,,,,,,,,,13.6,5.3,34.9,35.9
12/9/2005,,,,,,,,,,,,,,,,,,,13.6,9.1,39.4,35.1
15/09/2005,,,,,,,,,,,,,,,,,,,26.4,7.1,55,45.9
19/09/2005,,,,,,,,,,,,,,,,,,,61.3,6.8,180.4,40.3
22/09/2005,,,,,,,,,,,,,,,,,,,48.8,6.5,73.3,38.4
26/09/2005,,,,,,,,,,,,,,,,,,,26.9,10.6,52.7,29.3
29/09/2005,,,,,,,,,,,,,,,,,,,56.4,7.2,111.4,40.7
2/1/2006,9.1,11.6,16.3,17.4,11.6,7.5,32.4,38,54.9,43.6,40.3,33.6,70.6,83.1,111.4,161.9,159,134.3,88.367,12.25,151.733,40.467
5/1/2006,9.1,11.6,17.4,19.9,12.5,10.8,34.7,41.4,47,44.8,39.2,35.8,70,66.3,45.6,180.9,127.8,82.6,60.633,13.55,130.433,40.483
9/1/2006,10.8,13.3,15.8,19.1,14.1,9.1,31.3,51.5,47,40.3,38,31.3,46.9,47.9,52.1,80.2,99.5,68.1,48.967,13.7,82.6,39.9
1/12/2005,4,4,8.3,11.6,6.7,4,29.1,31.3,35.8,49.2,32.4,20.1,92.4,84.5,68.6,168.3,122.9,120,81.833,6.433,137.067,32.983
5/12/2005,5,9.1,5.8,10,5,6.7,25.7,40.3,42.5,45.9,33.6,52.6,42.4,55.2,33.3,52,91.8,64.6,43.633,6.933,69.467,40.1
8/12/2005,11.6,13.3,8.3,10.8,5.8,4,17.9,42.5,57.1,49.2,35.8,31.3,126.4,93.9,103.3,128.3,179.1,145,107.867,8.967,150.8,38.967
12/12/2005,8.3,6.7,12.5,12.5,4,4,29.1,33.6,52.6,58.2,21.3,23.5,59.4,43.2,31.4,94.8,83.1,39.9,44.667,8,72.6,36.383
15/12/2005,4,4,10,7.5,9.1,4,28,30,51.5,31.3,58.2,34.7,80.7,71.2,87,125.6,158.2,105.2,79.633,6.433,129.667,38.95
19/12/2005,7.5,9.1,11.6,13.3,7.5,4,33.6,40.1,52.6,43.6,28,24.6,69.6,79.2,73.4,86.4,109.8,113.1,74.067,8.833,103.1,37.083
22/12/2005,8.3,12.5,15,17.5,9.1,7.5,25.7,31.3,54.8,45.9,26.8,21.3,49.8,57.6,61.3,101,100.1,72.4,56.233,11.65,91.167,34.3
26/12/2005,9.1,10.8,13.3,15,9.1,4,40.3,28,49.2,42.5,32.4,22.4,65.4,86.4,72.9,112.6,185.3,91.5,74.9,10.217,129.8,35.8
29/12/2005,4,10.8,14.1,4,,,28,41.4,45.9,49.2,,,59.7,75.9,,130.9,173.3,,67.8,8.225,152.1,41.125
1/8/2005,,,,,,,,,,,,,,,,,,,16.7,7.3,30.4,36.8
4/8/2005,,,,,,,,,,,,,,,,,,,18.5,7.5,46.4,39.6
8/8/2005,,,,,,,,,,,,,,,,,,,24.5,7.9,51.6,43.1
11/8/2005,,,,,,,,,,,,,,,,,,,18.5,2,51.4,30.8
18/08/2005,,,,,,,,,,,,,,,,,,,20.9,4,52.4,27.7
22/08/2005,,,,,,,,,,,,,,,,,,,31.9,5.7,60.5,33.4
25/08/2005,,,,,,,,,,,,,,,,,,,18.8,5.7,38,41
29/08/2005,,,,,,,,,,,,,,,,,,,33.2,6.7,48.9,36.9
3/10/2005,,,,,,,,,,,,,,,,,,,22.3,5.5,77.8,36
6/10/2005,,,,,,,,,,,,,,,,,,,39.9,8.1,57.8,36.9
10/10/2005,,,,,,,,,,,,,,,,,,,35.7,8.1,53.9,44.6
16/01/2006,4,10.8,15,9.1,,,36.9,52.6,49.2,42.5,,,27.2,31.1,,72.3,78,,29.15,9.725,75.15,45.3
19/01/2006,,,,,,,,,,,,,,78.7,58.8,,163.9,95.2,68.75,,129.55,
10/10/2005,,,,,,,,,,,,,,,,,,,35.7,8.1,53.9,44.6
13/10/2005,,,,,,,,,,,,,,,,,,,27.5,7.1,43.7,36.1
17/10/2005,,,,,,,,,,,,,,,,,,,30.1,7.7,53.7,56.3
20/10/2005,,,,,,,,,,,,,,,,,,,27.8,7,42.5,41.7
24/10/2005,,,,,,,,,,,,,,,,,,,42,4,61.7,27.8
27/10/2005,,,,,,,,,,,,,,,,,,,63.1,4.3,86.8,41.9
31/10/2005,,,,,,,,,,,,,,,,,,,38.8,4,72,19
3/11/2005,,,,,,,,,,,,,,,,,,,39.5,7.9,51.1,57.1
7/11/2005,,,,,,,,,,,,,,,,,,,50.1,4,75.9,43.5
10/11/2005,,,,,,,,,,,,,,,,,,,57.9,6.8,93.8,38.3
14/11/2005,,,,,,,,,,,,,,,,,,,84.3,7.9,122.7,44.5
17/11/2005,,,,,,,,,,,,,,,,,,,90.3,8.7,138.9,40
21/11/2005,,,,,,,,,,,,,,,,,,,69.9,6,118,51.5
24/11/2005,,,,,,,,,,,,,,,,,,,,9.3,,38.8
28/11/2005,,,,,,,,,,,,,,,,,,,72.7,5.7,119.5,38.1
1/9/2005,,,,,,,,,,,,,,,,,,,21.6,9.9,47.7,35.8
5/9/2005,,,,,,,,,,,,,,,,,,,20.7,7.2,39.5,36.2
8/9/2005,,,,,,,,,,,,,,,,,,,13.6,5.3,34.9,35.9
12/9/2005,,,,,,,,,,,,,,,,,,,13.6,9.1,39.4,35.1
15/09/2005,,,,,,,,,,,,,,,,,,,26.4,7.1,55,45.9
19/09/2005,,,,,,,,,,,,,,,,,,,61.3,6.8,180.4,40.3
22/09/2005,,,,,,,,,,,,,,,,,,,48.8,6.5,73.3,38.4
26/09/2005,,,,,,,,,,,,,,,,,,,26.9,10.6,52.7,29.3
29/09/2005,,,,,,,,,,,,,,,,,,,56.4,7.2,111.4,40.7
23/01/2006,9.1,13.3,15.8,10.8,,,39.2,53.7,41.4,29.1,,,103.3,80.2,,113.5,99.1,,91.75,12.25,106.3,40.85
30/01/2006,4,10.8,12.4,14.9,12.4,9.1,31.3,43.6,45.9,41.4,33.6,30.2,69.1,84.2,63.2,143,211.8,87,72.167,10.6,147.267,37.667
1/12/2005,4,4,8.3,11.6,6.7,4,29.1,31.3,35.8,49.2,32.4,20.1,92.4,84.5,68.6,168.3,122.9,120,81.833,6.433,137.067,32.983
5/12/2005,5,9.1,5.8,10,5,6.7,25.7,40.3,42.5,45.9,33.6,52.6,42.4,55.2,33.3,52,91.8,64.6,43.633,6.933,69.467,40.1
8/12/2005,11.6,13.3,8.3,10.8,5.8,4,17.9,42.5,57.1,49.2,35.8,31.3,126.4,93.9,103.3,128.3,179.1,145,107.867,8.967,150.8,38.967
12/12/2005,8.3,6.7,12.5,12.5,4,4,29.1,33.6,52.6,58.2,21.3,23.5,59.4,43.2,31.4,94.8,83.1,39.9,44.667,8,72.6,36.383
15/12/2005,4,4,10,7.5,9.1,4,28,30,51.5,31.3,58.2,34.7,80.7,71.2,87,125.6,158.2,105.2,79.633,6.433,129.667,38.95
19/12/2005,7.5,9.1,11.6,13.3,7.5,4,33.6,40.1,52.6,43.6,28,24.6,69.6,79.2,73.4,86.4,109.8,113.1,74.067,8.833,103.1,37.083
22/12/2005,8.3,12.5,15,17.5,9.1,7.5,25.7,31.3,54.8,45.9,26.8,21.3,49.8,57.6,61.3,101,100.1,72.4,56.233,11.65,91.167,34.3
26/12/2005,9.1,10.8,13.3,15,9.1,4,40.3,28,49.2,42.5,32.4,22.4,65.4,86.4,72.9,112.6,185.3,91.5,74.9,10.217,129.8,35.8
29/12/2005,4,10.8,14.1,4,,,28,41.4,45.9,49.2,,,59.7,75.9,,130.9,173.3,,67.8,8.225,152.1,41.125
9/3/2006,4,6.6,4,,8.3,6.6,32.4,36.9,43.8,,33.6,28,42.2,,19.6,98.8,,38.9,30.9,5.9,68.85,34.94
13/03/2006,5.8,7.5,10.8,7.5,5.8,4,30.2,33.6,36.9,32.4,30.2,26.8,54.3,43.2,42,82.9,90.2,52.8,46.5,6.9,75.3,31.683
16/03/2006,7.6,8.3,10.8,7.5,5.8,5,33.2,35.8,40.3,36.9,33.6,31.3,58.3,46.7,44.1,111.6,71.2,57.6,49.7,7.5,80.133,35.183
20/03/2006,5,7.6,8.3,10.8,9.1,6.6,32.4,44.8,41.4,38,32.4,29.1,45.2,58.3,45.3,112,117.8,102.2,49.6,7.9,110.667,36.35
23/03/2006,5.8,7.5,10.8,15,17.4,7.5,33.6,39.2,42.5,36.9,33.6,31.3,56.6,50,41.7,84,101.7,109.7,49.433,10.667,98.467,36.183
27/03/2006,6.6,10,10.8,8.3,7.5,5.8,34.7,50.3,55.9,48.1,40.3,33.6,38.9,32.6,34,76,73.7,56.9,35.167,8.167,68.867,43.817
30/03/2006,,9.1,8.9,10,7.5,6.6,,53.7,64.1,43.6,40.3,33.6,57.6,40.3,45.1,156.2,86.5,75.8,47.667,8.42,106.167,47.06
